"Fecha_Accidente","DIRECCION ACCIDENTE","CLASE ACCIDENTE","SERVICIO_VEHICULO_ACCIDENTADO","CLASE_VEHICULO_ACCIDENTADO","CANTIDAD_ACCIDENTES"
"2018-01-13T00:00:00.000","CRA 38 CALLE 57","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-13T00:00:00.000","CRA 38 CALLE 57","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-13T00:00:00.000","CRA 46 CALLE 93","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-13T00:00:00.000","CRA 46 CALLE 93","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","AV CIRCUNVALAR CL 98 Y 106","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","AV CIRCUNVALAR CL 98 Y 106","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-14T00:00:00.000","CL 100 CR 37","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-14T00:00:00.000","CL 110 CR 6","Choque",,"BICICLETA","1"
"2018-01-14T00:00:00.000","CL 110 CR 6","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-14T00:00:00.000","CL 35 CR 14","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CL 35 CR 14","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-14T00:00:00.000","CL 45 CR 11 SUR","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-01-14T00:00:00.000","CLLE 66 CRA 60","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CLLE 66 CRA 60","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-14T00:00:00.000","CORDIALIDAD KM 2 ULTRACEM","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CORDIALIDAD KM 2 ULTRACEM","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 38 CL 30","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 38 CL 30","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 42G 97 140","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 42G 97 140","Choque","PUBLICO","BUSETA","1"
"2018-01-14T00:00:00.000","CR 51B CL 79 220","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 51B CL 79 220","Choque","PUBLICO","CAMIONETA","1"
"2018-01-14T00:00:00.000","CR 66 49 105","Choque","PARTICULAR","AUTOMOVIL","3"
"2018-01-14T00:00:00.000","CR 66 49 105","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-14T00:00:00.000","CR 8 CL 51B","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-14T00:00:00.000","CR 8 CL 51B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","AV CIRCUNVALAR CR 9G","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","AV CIRCUNVALAR CR 9G","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","AV CIRCUNVALAR CR 9G","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-15T00:00:00.000","AV CIRCUNVALAR CR 9G","Choque","PUBLICO","CAMIONETA","1"
"2018-01-15T00:00:00.000","AV CORDIALIDAD KM 1 VIA GALAPA","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CALLE 110 CRA 15","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CALLE 110 CRA 15","Choque","PUBLICO","CAMION","1"
"2018-01-15T00:00:00.000","CALLE 110 CRA 9G","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-15T00:00:00.000","CALLE 110 CRA 9G","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CL 17 33 96","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 17 33 96","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 30 CR 5","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 30 CR 5","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CL 53 46 50","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 53 46 50","Choque","PUBLICO","CAMION","1"
"2018-01-15T00:00:00.000","CL 6 CORREDOR PORTUARIO ZONA FRANCA","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-01-15T00:00:00.000","CL 68 FRENTE AL 46 78","Choque","PUBLICO","AUTOMOVIL","2"
"2018-01-15T00:00:00.000","CL 72 CR 56","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 72 CR 56","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CL 91 CR 1E","Choque","PUBLICO","CAMION","1"
"2018-01-15T00:00:00.000","CL 91 CR 1E","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-15T00:00:00.000","CLLE 65B CRA 24B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CLLE 65B CRA 24B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CR 32 CL 30","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CR 32 CL 30","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CR 40 FRENTE AL 40 47","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CR 40 FRENTE AL 40 47","Choque","PUBLICO","CAMION","1"
"2018-01-15T00:00:00.000","CR 45B CL 94","Choque","PUBLICO","MICROBUS","1"
"2018-01-15T00:00:00.000","CR 45B CL 94","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CR 46 CL 48","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-15T00:00:00.000","CR 46 CL 48","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CR 46 CL 48","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-15T00:00:00.000","CR 46 CL 48","Choque","PARTICULAR","CAMPERO","1"
"2018-01-15T00:00:00.000","CR 46 CL 64","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CR 46 CL 64","Choque","PUBLICO","BUS","1"
"2018-01-15T00:00:00.000","CR 46 CL 82","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CR 46 CL 82","Choque","PARTICULAR","CAMPERO","1"
"2018-01-15T00:00:00.000","CR 9G CON CIRCUNVALAR","Choque","PUBLICO","BUSETA","1"
"2018-01-15T00:00:00.000","CR 9G CON CIRCUNVALAR","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-15T00:00:00.000","CRA 26C CALLE 75","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CRA 26C CALLE 75","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","CRA 51B CALLE 100","Choque","PUBLICO","BUS","1"
"2018-01-15T00:00:00.000","CRA 51B CALLE 100","Choque","PARTICULAR","CAMPERO","1"
"2018-01-15T00:00:00.000","VIA 40 CALLE 73","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","VIA 40 CALLE 73","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-15T00:00:00.000","VIA 40 CRA 67","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-15T00:00:00.000","VIA 40 CRA 67","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","AV CORDIALIDAD KM 116 + 50","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-01-16T00:00:00.000","AV CORDIALIDAD KM 116 + 50","Choque","PUBLICO","VOLQUETA","1"
"2018-01-16T00:00:00.000","CALLE 88 CARA 75A","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CALLE 88 CARA 75A","Choque","PUBLICO","BUS","1"
"2018-01-16T00:00:00.000","CL 45 CR 24","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","CL 57 CR 37","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 57 CR 37","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CL 61 CR 23","Choque",,"AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 61 CR 23","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 70 FRENTE AL NO 44 18","Choque","PUBLICO","CAMION","1"
"2018-01-16T00:00:00.000","CL 70 FRENTE AL NO 44 18","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CL 75 CR 45","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 75 CR 45","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","CL 76 CR 56","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 76 CR 56","Choque","PUBLICO","CAMIONETA","1"
"2018-01-16T00:00:00.000","CL 86 CR 51B","Atropello","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CL 86 CR 52","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CL 86 CR 52","Choque","PARTICULAR","CAMPERO","1"
"2018-01-16T00:00:00.000","CL 86 CR 65","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 86 CR 65","Choque","PUBLICO","BUS","1"
"2018-01-16T00:00:00.000","CL 90 CR 59","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CL 90 CR 59","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CLLE 72 CRA 56","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","CLLE 72 CRA 56","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","CR 23 ENTRE CL 29 Y 30","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 23 ENTRE CL 29 Y 30","Choque","PUBLICO","CAMION","1"
"2018-01-16T00:00:00.000","CR 38 CL 81","Choque","PUBLICO","BUS","1"
"2018-01-16T00:00:00.000","CR 38 CL 81","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","CR 38 FRENTE AL 69 80","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 38 FRENTE AL 69 80","Choque","PUBLICO","BUS","1"
"2018-01-16T00:00:00.000","CR 43B CL 92","Atropello","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 46 CL 92 Y 93","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 46 CL 92 Y 93","Choque",,"BICICLETA","1"
"2018-01-16T00:00:00.000","CR 54 CL 54","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 54 CL 54","Choque","PUBLICO","BUS","1"
"2018-01-16T00:00:00.000","CR 58 79 79","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 58 79 79","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-16T00:00:00.000","CR 6 CL 99","Choque",,"AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CR 6 CL 99","Choque","PUBLICO","BUSETA","1"
"2018-01-16T00:00:00.000","CRA 53 CALLE 106","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","CRA 53 CALLE 106","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-16T00:00:00.000","VIA 40 CALLE 54","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-16T00:00:00.000","VIA 40 CALLE 54","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-17T00:00:00.000","CARRERA 41D CALLE 73","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CARRERA 41D CALLE 73","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-17T00:00:00.000","CL 45 CR 30","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 45 CR 30","Choque","PARTICULAR","CAMPERO","1"
"2018-01-17T00:00:00.000","CL 68 FRENTE AL 50 35","Choque","PARTICULAR","AUTOMOVIL","3"
"2018-01-17T00:00:00.000","CL 72 34 20","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-17T00:00:00.000","CL 72 34 20","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 74 CON 41D","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 74 CON 41D","Choque","PARTICULAR","CAMION","1"
"2018-01-17T00:00:00.000","CL 75 CR 48","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 75 CR 48","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 85 64C 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CL 85 64C 46","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-17T00:00:00.000","CL 85 CR 43B","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-17T00:00:00.000","CR 38 CL 58","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CR 38 CL 58","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-17T00:00:00.000","CR 43 82 178","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CR 43 82 178","Choque","PUBLICO","BUS","1"
"2018-01-17T00:00:00.000","CR 46 CL 93","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CR 46 CL 93","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-17T00:00:00.000","CR 51B CL 87","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-17T00:00:00.000","CR 54 CL 53","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","CR 54 CL 53","Choque","PUBLICO","BUS","1"
"2018-01-17T00:00:00.000","VIA 40 85B 300","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-17T00:00:00.000","VIA 40 85B 300","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-17T00:00:00.000","VIA 40 CL 45","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","VIA 40 CL 45","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-01-17T00:00:00.000","VIA 40 CL 77","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-17T00:00:00.000","VIA 40 CL 77","Choque","PUBLICO","BUS","1"
"2018-01-18T00:00:00.000","CALLE 110 CRA 31","Choque","PARTICULAR","BUS","1"
"2018-01-18T00:00:00.000","CALLE 110 CRA 31","Choque","PUBLICO","VOLQUETA","1"
"2018-01-18T00:00:00.000","CALLE 19 CARRERA 1","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CALLE 19 CARRERA 1","Choque","PUBLICO","BUS","2"
"2018-01-18T00:00:00.000","CALLE 68 CRA 53","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-18T00:00:00.000","CALLE 68 CRA 53","Choque","PARTICULAR","CAMIONETA","2"
"2018-01-18T00:00:00.000","CALLE 74 CRA 48","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CALLE 74 CRA 48","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CALLE 76 CRA 7C","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CALLE 76 CRA 7C","Choque","OFICIAL","CAMIONETA","1"
"2018-01-18T00:00:00.000","CL 44 CR 40","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CL 44 CR 40","Choque","OFICIAL","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CL 46 CR 10 SUR","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CL 46 CR 10 SUR","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CL 72 CR 38B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CL 72 CR 38B","Choque","PUBLICO","BUSETA","1"
"2018-01-18T00:00:00.000","CL 72 CR 38B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CR 14 CL 40","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CR 14 CL 40","Choque","PUBLICO","BUS","1"
"2018-01-18T00:00:00.000","CR 41 CL 74","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CR 41 CL 74","Choque","PUBLICO","CAMION","1"
"2018-01-18T00:00:00.000","CR 44 CL 37","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CR 44 CL 37","Choque","PUBLICO","BUS","1"
"2018-01-18T00:00:00.000","CR 6 CL 90","Choque","PUBLICO","BUS","1"
"2018-01-18T00:00:00.000","CR 6 CL 90","Choque","PUBLICO","MICROBUS","1"
"2018-01-18T00:00:00.000","CR 6 CL 90","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CRA 44 CALLE 36","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CRA 44 CALLE 36","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","CRA 44 CALLE 54","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-18T00:00:00.000","CRA 57 CALLE 81","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","CRA 57 CALLE 81","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-18T00:00:00.000","VIA 40 CRA 50","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-18T00:00:00.000","VIA 40 CRA 50","Choque","PUBLICO","MICROBUS","1"
"2018-01-19T00:00:00.000","CALLE 47 CRA 41","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CALLE 47 CRA 41","Choque","PUBLICO","CAMIONETA","1"
"2018-01-19T00:00:00.000","CALLE 84 CRA 73","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CALLE 84 CRA 73","Choque","PUBLICO","BUS","1"
"2018-01-19T00:00:00.000","CIRCUNVALAR CR 38Y 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CL 54 CR 44B","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-19T00:00:00.000","CL 55 CR 33","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CL 55 CR 33","Choque","PARTICULAR","CAMPERO","1"
"2018-01-19T00:00:00.000","CL 70 CR 56","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CL 70 CR 56","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-19T00:00:00.000","CL 83C CR 35","Choque","PUBLICO","BUS","1"
"2018-01-19T00:00:00.000","CL 83C CR 35","Choque","PUBLICO","CAMION","1"
"2018-01-19T00:00:00.000","CL 99 CR 57","Choque","PUBLICO","AUTOMOVIL","2"
"2018-01-19T00:00:00.000","CLLE 76 CRA 54","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CLLE 76 CRA 54","Choque","PUBLICO","BUSETA","1"
"2018-01-19T00:00:00.000","CR 49C 80 264","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CR 49C 80 264","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-19T00:00:00.000","CR 6 CL 75B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CR 6 CL 75B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-19T00:00:00.000","CRA 14 CALLE 41","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-19T00:00:00.000","CRA 14 CALLE 41","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-20T00:00:00.000","CALLE  45 CARRERA 9F","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CALLE  45 CARRERA 9F","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CALLE 100 CRA 51","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CALLE 100 CRA 51","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-20T00:00:00.000","CALLE 63B CARRERA 25","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CALLE 63B CARRERA 25","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-20T00:00:00.000","CALLE 72 CRA 39","Choque","PARTICULAR","CAMPERO","1"
"2018-01-20T00:00:00.000","CALLE 93 CRA 72","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CALLE 93 CRA 72","Choque","PUBLICO","BUSETA","1"
"2018-01-20T00:00:00.000","CARRERA 27 CALLE 44","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-20T00:00:00.000","CIRCUNVALAR CON LAS FLORES","Choque","PUBLICO","CAMION","1"
"2018-01-20T00:00:00.000","CIRCUNVALAR CON LAS FLORES","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-01-20T00:00:00.000","CL 110 CR 31","Atropello","PARTICULAR","MOTOCICLETA","1"
"2018-01-20T00:00:00.000","CL 30 FRENTE AL 15 360","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CL 30 FRENTE AL 15 360","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-20T00:00:00.000","CL 65 CR 43B","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CL 65 CR 43B","Choque","PUBLICO","BUSETA","1"
"2018-01-20T00:00:00.000","CL 72 CR 58","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-20T00:00:00.000","CL 72 CR 58","Choque","PUBLICO","BUS","2"
"2018-01-20T00:00:00.000","CL 75 CR 65","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CL 75 CR 65","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-20T00:00:00.000","CL 84B CR 42A","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CL 84B CR 42A","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CR 38 CL 100","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CR 38 CL 100","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CR 40 CL 34","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CR 40 CL 34","Choque","PUBLICO","BUS","1"
"2018-01-20T00:00:00.000","CRA 33 CALLE 53D","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CRA 33 CALLE 53D","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CRA 38 CALLE 41","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CRA 38 CALLE 41","Choque","OFICIAL","BUS","1"
"2018-01-20T00:00:00.000","CRA 45 CALLE 62","Choque","PUBLICO","AUTOMOVIL","2"
"2018-01-20T00:00:00.000","CRA 71 CALLE 89","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","CRA 71 CALLE 89","Choque","PUBLICO","BUS","1"
"2018-01-20T00:00:00.000","VIA 40 CALLE 45","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-20T00:00:00.000","VIA 40 CALLE 45","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","AVENIDA CIRCUNVALAR CALLE 50-16","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","CALLE 52 CARRERA 8","Choque","PUBLICO","CAMION","1"
"2018-01-21T00:00:00.000","CALLE 52 CARRERA 8","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-21T00:00:00.000","CL 30 1 245","Atropello","PUBLICO","BUS","1"
"2018-01-21T00:00:00.000","CL 37 ENTRE CR 13 Y 14 ENTRADA MANUELA BELTRAN","Choque",,"BICICLETA","1"
"2018-01-21T00:00:00.000","CL 37 ENTRE CR 13 Y 14 ENTRADA MANUELA BELTRAN","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-21T00:00:00.000","CL 37 ENTRE CR 13 Y 14 ENTRADA MANUELA BELTRAN","Choque","PUBLICO","TRACTO/CAMION","1"
"2018-01-21T00:00:00.000","CL 6 CR 46","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","CL 6 CR 46","Choque","PARTICULAR","CAMPERO","1"
"2018-01-21T00:00:00.000","CL 64 CR 62","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","CL 64 CR 62","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-21T00:00:00.000","CL 93 CR 42C","Choque","PARTICULAR","AUTOMOVIL","2"
"2018-01-21T00:00:00.000","CR 28 CL 28","Choque","PUBLICO","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","CR 28 CL 28","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-21T00:00:00.000","CR 51B CL 106","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-21T00:00:00.000","CR 51B CL 106","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-21T00:00:00.000","VIA 40 CL 58","Choque","PARTICULAR","CAMIONETA","2"
"2018-01-21T00:00:00.000","calle 110 21-87","Choque","PUBLICO","AUTOMOVIL","2"
"2018-01-21T00:00:00.000","calle 110 21-87","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-22T00:00:00.000","AVENIDA 110 CRA 38","Choque","PUBLICO","BUS","1"
"2018-01-22T00:00:00.000","AVENIDA 110 CRA 38","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-22T00:00:00.000","CALLE 110 CRA 9G","Choque","PUBLICO","AUTOMOVIL","2"
"2018-01-22T00:00:00.000","CALLE 46 18-13","Choque","PUBLICO","BUS","1"
"2018-01-22T00:00:00.000","CALLE 46 18-13","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-22T00:00:00.000","CALLE 51 41-33","Choque","PARTICULAR","AUTOMOVIL","1"
"2018-01-22T00:00:00.000","CALLE 51 41-33","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-22T00:00:00.000","CALLE 53 CRA 50","Choque","PUBLICO","BUS","1"
"2018-01-22T00:00:00.000","CL 17 CR 7B","Choque","PUBLICO","BUS","1"
"2018-01-22T00:00:00.000","CL 17 CR 7B","Choque","PARTICULAR","MOTOCICLETA","1"
"2018-01-22T00:00:00.000","CL 68 CR 53 45","Choque","PARTICULAR","AUTOMOVIL","3"
"2018-01-22T00:00:00.000","CL 74 41D 14","Choque","PUBLICO","BUS","1"
"2018-01-22T00:00:00.000","CL 74 41D 14","Choque","PARTICULAR","CAMIONETA","1"
"2018-01-22T00:00:00.000","CLLE 68 CRA 24C","Choque","PUBLICO","AUTOMOVIL","1"
